RxnIndex,RxnID,meanFlux,stdFlux
Rxn5042,arm_HACD5,0.000403964848933148,0.00311267292270084
Rxn5044,arm_HACD5m,0.0266490413792202,0.0031813076447766
Rxn5046,arm_HACD6,0.000403964863217264,0.00311267292268183
Rxn5048,arm_HACD6m,0.0266490413794421,0.00318130764479434
Rxn5050,arm_HACD7,0.000403964864616325,0.0031126729226647
Rxn5052,arm_HACD7m,0.026649041363672,0.0031813076448285
Rxn5055,arm_HBCHL,0.0280893538790052,0.00102505398850716
Rxn5057,arm_HBCHLm,3.45825105147122e-12,4.926230045026e-13
Rxn5060,arm_HCO3E,28.0053106507693,47.3870088194659
Rxn5063,arm_HCO3Em,20.4272434767687,47.3605656721258
Rxn5065,arm_HEMELh,4.60675538908303e-13,1.54604608475398e-13
Rxn5067,arm_HEMELm,3.81807010200211e-13,1.15456539143196e-13
Rxn5070,arm_HMNOS,0.000174467032401825,0.0014781317092267
Rxn5071,arm_HMNO,7.04580625969626e-09,1.75330668646672e-09
Rxn5074,arm_HPHL,0.0143816023140649,0.002516176043344
Rxn5076,arm_HPHLm,1.2783800558045e-12,4.17396707391305e-13
Rxn5079,arm_HPRT,0.00818899111949002,0.00408084425770686
Rxn5082,arm_HYDA,2.41294702667629e-09,4.76833586625222e-09
Rxn5084,arm_HYDAh,0.0850667484470738,0.141228339615814
Rxn5086,arm_HYDAm,0.000107804231801318,0.0012733963652694
Rxn5106,arm_MCOATA,0.00615872524998518,0.00464654491789941
Rxn5108,arm_MCOATAm,2.88488044428716e-07,1.18063932547075e-12
Rxn5110,arm_MDHh,0.135124958089663,0.119517651632631
Rxn5137,arm_MMAOR,6.65565164113122e-09,1.69983202730204e-09
Rxn5139,arm_MPPM,0.0282496639899925,0.000273233604441626
Rxn5141,arm_MTAM_nh4,2.21454392456175e-08,3.29218789158448e-09
Rxn5162,arm_PDHe2r,6.95469720696145e-09,2.12779638703025e-09
Rxn5176,arm_PGCM,0.254614794198016,0.0680387653038017
Rxn5178,arm_PGIA,0.155614336084121,0.183461091955471
Rxn5180,arm_PGIAh,0.123987893656375,0.171793420274024
Rxn5182,arm_PGIB,0.00965653553656859,0.103624775828863
Rxn5184,arm_PGIBh,0.0239771195804206,0.114035423098845
Rxn5187,arm_PGM,0.63558873364562,0.0504375235951414
Rxn5189,arm_PGMf,1.3934579785809e-12,4.09152599523427e-13
Rxn5191,arm_PGMm,1.20384889921654e-11,4.91435646387527e-13
Rxn5197,arm_POAT,5.37008856978682e-05,0.000201068056000615
Rxn5199,arm_POATh,1.71538462263695e-12,1.08930597480605e-12
Rxn5201,arm_POATm,4.42624578371287e-12,5.34875254212561e-13
Rxn5203,arm_PPBNGD,0.00163855995787822,0.00025256794253789
Rxn5206,arm_PPM,6.29790277973248e-13,4.08772148133781e-13
Rxn5210,arm_PROOR,0.000268322033080854,0.00421549231390774
Rxn5214,arm_PTArh,5.57603101784496,0.920392359372157
Rxn5216,arm_PTArm,1.73705819631889,0.990853214801923
Rxn5218,arm_PTOR,0.000303381405153625,0.00287863722439067
